icao24,dt_s,dist_km,speed_ms,climb_ms,is_fake
484f73,19.0,4.371,230.04,-10.03,0
484f73,31.0,7.022,226.53,-10.08,0
484f73,10.0,2.232,223.2,-9.91,0
484f73,32.0,7.074,221.07,-9.76,0
484f73,20.0,4.443,222.15,-9.91,0
484f73,10.0,2.198,219.77,-9.14,0
484f73,32.0,6.908,215.87,-9.53,0
484f73,20.0,4.259,212.94,-9.53,0
484f72,29.0,5.188,178.91,-5.26,0
484f72,29.0,4.704,162.19,-5.52,0
484f72,20.0,3.273,163.67,-7.62,0
484f72,23.0,3.805,165.43,-6.96,0
484f72,31.0,4.745,153.06,-7.37,0
484f72,27.0,4.299,159.23,-7.34,0
484f72,18.0,3.026,168.11,-7.2,0
484f72,31.0,4.83,155.81,-5.9,0
484f72,11.0,1.57,142.76,-2.77,0
484f72,31.0,4.687,151.2,-2.46,0
484f72,21.0,2.834,134.96,-2.18,0
484f72,10.0,1.364,136.45,-3.81,0
484f72,32.0,4.136,129.26,-5.71,0
484f72,20.0,2.491,124.55,-6.1,0
896480,29.0,9.63,332.08,0.0,0
896480,31.0,8.73,281.6,0.0,0
896480,20.0,5.761,288.06,0.0,0
896480,22.0,6.253,284.22,0.0,0
896480,32.0,8.878,277.44,0.0,0
896480,26.0,6.531,251.17,0.0,0
896480,20.0,6.554,327.71,0.0,0
896480,13.0,3.339,256.83,0.0,0
4d02ec,30.0,2.83,94.32,0.25,0
4d02ec,28.0,2.686,95.92,-0.27,0
4d02ec,20.0,1.952,97.61,0.38,0
4d02ec,24.0,2.319,96.61,-0.32,0
4d02ec,30.0,2.874,95.79,0.25,0
4d02ec,27.0,2.574,95.34,-0.56,0
4d02ec,19.0,1.773,93.33,-1.2,0
4d02ec,24.0,1.939,80.79,0.63,0
4d02ec,17.0,1.238,72.85,0.45,0
4d02ec,31.0,3.544,114.32,0.74,0
4d02ec,16.0,1.524,95.22,0.95,0
4d02ec,47.0,4.302,91.52,-0.81,0
4d02ec,3.0,0.315,104.88,-2.54,0
40688b,30.0,7.401,246.71,0.0,0
40688b,28.0,6.661,237.89,0.0,0
40688b,20.0,4.81,240.5,0.0,0
40688b,24.0,5.862,244.26,0.0,0
40688b,30.0,7.254,241.81,0.0,0
40688b,27.0,6.492,240.43,0.0,0
40688b,19.0,4.506,237.14,0.0,0
40688b,31.0,7.426,239.55,0.0,0
40688b,10.0,2.392,239.24,0.0,0
40688b,32.0,7.731,241.58,0.0,0
40688b,20.0,4.737,236.84,0.0,0
40688b,10.0,2.394,239.42,0.0,0
40688b,32.0,7.567,236.45,0.0,0
40688b,20.0,4.929,246.44,0.0,0
896454,393.0,102.329,260.38,0.0,0
896454,9.0,2.394,266.01,0.0,0
896454,29.0,7.183,247.68,0.0,0
896454,24.0,6.014,250.59,0.0,0
896454,10.0,2.568,256.85,0.0,0
896454,32.0,8.301,259.39,0.0,0
896454,20.0,5.084,254.22,0.0,0
506d8b,30.0,4.868,162.25,0.0,0
506d8b,28.0,4.471,159.7,-0.27,0
506d8b,20.0,3.256,162.79,0.38,0
506d8b,24.0,3.852,160.48,0.0,0
506d8b,30.0,4.846,161.53,0.0,0
506d8b,27.0,4.316,159.85,0.0,0
506d8b,19.0,3.159,166.26,0.0,0
506d8b,31.0,4.973,160.41,0.0,0
506d8b,10.0,1.514,151.41,0.0,0
506d8b,32.0,5.239,163.73,-0.71,0
506d8b,20.0,3.318,165.9,-2.67,0
506d8b,10.0,1.67,166.98,-3.05,0
506d8b,32.0,5.322,166.33,-2.62,0
506d8b,20.0,3.303,165.15,-2.29,0
896464,30.0,0.0,0.0,0.0,0
896464,30.0,0.0,0.0,0.0,0
896464,20.0,0.0,0.0,0.0,0
896464,25.0,0.0,0.0,0.0,0
896464,30.0,0.0,0.0,0.0,0
896464,26.0,0.0,0.0,0.0,0
896464,19.0,0.0,0.0,0.0,0
896464,30.0,0.0,0.0,0.0,0
896464,10.0,0.0,0.0,0.0,0
896464,30.0,0.0,0.0,0.0,0
896464,21.0,0.0,0.0,0.0,0
896464,10.0,0.0,0.0,0.0,0
896464,35.0,0.0,0.0,0.0,0
896464,20.0,0.0,0.0,0.0,0
a693aa,30.0,6.475,215.84,0.0,0
a693aa,28.0,6.062,216.51,0.0,0
a693aa,20.0,4.32,215.99,0.0,0
a693aa,24.0,5.177,215.73,0.0,0
a693aa,30.0,6.464,215.47,0.0,0
a693aa,27.0,5.785,214.28,0.0,0
a693aa,19.0,4.077,214.6,0.0,0
a693aa,31.0,6.626,213.75,0.0,0
a693aa,10.0,2.163,216.29,0.0,0
a693aa,32.0,6.892,215.36,0.0,0
a693aa,20.0,4.256,212.82,0.0,0
a693aa,10.0,2.231,223.1,0.0,0
a693aa,32.0,6.872,214.74,0.0,0
a693aa,20.0,4.247,212.33,0.0,0
896429,32.0,7.222,225.68,3.33,0
896429,28.0,6.322,225.78,5.17,0
896429,20.0,4.278,213.92,3.43,0
896429,23.0,5.606,243.75,2.65,0
896429,31.0,7.133,230.11,1.47,0
896429,27.0,6.177,228.79,-0.28,0
896429,19.0,4.469,235.2,0.0,0
896429,31.0,7.154,230.78,0.0,0
896429,9.0,2.347,260.77,0.0,0
896429,29.0,6.775,233.64,0.0,0
896429,23.0,5.387,234.23,0.0,0
896429,7.0,1.771,252.97,0.0,0
896429,24.0,5.508,229.49,0.32,0
ad20e0,29.0,1.767,60.94,-1.58,0
ad20e0,28.0,1.687,60.26,-2.99,0
ad20e0,20.0,1.193,59.65,-2.29,0
ad20e0,23.0,1.194,51.9,-2.98,0
ad20e0,29.0,1.562,53.86,-4.2,0
ad20e0,27.0,1.36,50.38,-3.95,0
ad20e0,17.0,0.799,47.02,-2.24,0
ad20e0,26.0,0.983,37.81,-3.22,0
7c62fb,30.0,2.106,70.21,0.25,0
7c62fb,29.0,2.04,70.33,-0.26,0
7c62fb,19.0,1.405,73.94,0.0,0
7c62fb,25.0,1.746,69.85,0.3,0
7c62fb,30.0,2.138,71.28,-0.51,0
7c62fb,26.0,1.951,75.05,0.29,0
7c62fb,19.0,1.352,71.18,-0.4,0
7c62fb,32.0,2.277,71.15,0.24,0
7c62fb,9.0,0.719,79.92,-0.85,0
7c62fb,33.0,2.341,70.93,0.0,0
7c62fb,19.0,1.434,75.5,0.0,0
7c62fb,10.0,0.709,70.93,0.0,0
7c62fb,33.0,2.36,71.53,0.0,0
7c62fb,19.0,1.453,76.45,0.0,0
a573ec,30.0,7.286,242.87,0.0,0
a573ec,28.0,6.745,240.9,0.0,0
a573ec,20.0,4.8,239.98,0.0,0
a573ec,24.0,5.829,242.88,0.0,0
a573ec,30.0,7.313,243.77,0.0,0
a573ec,27.0,6.423,237.89,0.0,0
a573ec,19.0,4.721,248.49,0.0,0
a573ec,31.0,7.576,244.37,0.0,0
a573ec,10.0,2.339,233.9,0.0,0
a573ec,32.0,7.82,244.38,0.0,0
a573ec,20.0,4.879,243.97,0.0,0
a573ec,10.0,2.455,245.46,0.0,0
a573ec,32.0,7.715,241.1,0.0,0
a573ec,20.0,4.961,248.05,0.0,0
896442,30.0,7.398,246.61,0.0,0
896442,28.0,6.958,248.52,0.0,0
896442,20.0,4.906,245.3,0.0,0
896442,24.0,5.87,244.6,0.0,0
896442,30.0,7.463,248.78,0.0,0
896442,27.0,6.549,242.55,0.0,0
896442,19.0,4.743,249.63,0.0,0
896442,31.0,7.587,244.73,0.0,0
896442,10.0,2.546,254.58,0.0,0
896442,32.0,7.803,243.85,0.0,0
896442,20.0,4.837,241.85,0.0,0
896442,9.0,2.495,277.2,0.0,0
896442,33.0,8.019,243.0,0.0,0
896442,20.0,4.971,248.55,0.0,0
75010b,26.0,5.907,227.18,-2.64,0
75010b,31.0,7.281,234.88,-5.41,0
75010b,20.0,4.665,233.27,-11.81,0
75010b,25.0,5.797,231.86,-16.15,0
75010b,31.0,7.391,238.41,-15.73,0
75010b,26.0,6.472,248.91,-12.9,0
75010b,19.0,4.414,232.3,-8.42,0
75010b,32.0,7.202,225.06,-13.57,0
75010b,9.0,2.309,256.54,-16.93,0
75010b,32.0,7.288,227.74,-13.1,0
75010b,21.0,4.445,211.65,-13.43,0
75010b,9.0,2.263,251.41,-12.7,0
75010b,32.0,7.082,221.32,-7.62,0
75010b,21.0,4.543,216.33,-5.44,0
780b08,17.0,0.0,0.0,0.0,0
780b08,82.0,18.484,225.41,0.0,0
780b08,198.0,39.464,199.31,0.0,0
781e2b,10.0,0.0,0.0,0.0,0
8963a1,30.0,7.212,240.41,0.0,0
8963a1,28.0,6.867,245.23,0.0,0
8963a1,20.0,4.912,245.58,0.0,0
8963a1,24.0,5.789,241.2,0.0,0
8963a1,30.0,7.351,245.05,0.0,0
8963a1,27.0,6.476,239.86,0.0,0
8963a1,19.0,4.553,239.63,0.0,0
8963a1,31.0,7.577,244.4,0.0,0
8963a1,10.0,2.454,245.45,0.0,0
8963a1,32.0,7.791,243.48,0.0,0
8963a1,20.0,4.74,236.98,0.0,0
8963a1,10.0,2.349,234.92,0.0,0
8963a1,32.0,7.816,244.25,0.0,0
8963a1,20.0,4.909,245.44,0.0,0
484f18,29.0,2.261,77.95,-3.94,0
484f18,28.0,2.083,74.38,-2.72,0
484f18,13.0,0.713,54.83,0.0,0
484f18,50.0,1.159,23.19,0.0,0
484f18,55.0,0.606,11.02,0.0,0
484f18,75.0,0.921,12.28,0.0,0
484f18,20.0,0.275,13.77,0.0,0
484f18,10.0,0.133,13.35,0.0,0
484f18,9.0,0.118,13.08,0.0,0
a08576,30.0,1.928,64.26,-2.54,0
a08576,28.0,1.774,63.37,-2.45,0
a08576,20.0,1.287,64.34,-2.67,0
a08576,24.0,1.5,62.52,-2.86,0
a08576,30.0,1.863,62.1,-2.54,0
a08576,27.0,1.677,62.13,-2.82,0
a08576,19.0,1.185,62.36,-2.41,0
a08576,31.0,1.85,59.66,-2.46,0
a08576,10.0,0.612,61.16,-2.29,0
a08576,32.0,1.789,55.91,-0.24,0
a08576,20.0,1.09,54.49,-0.76,0
a08576,10.0,0.571,57.13,-1.52,0
a08576,32.0,1.902,59.44,-2.62,0
a08576,20.0,1.194,59.71,-3.43,0
484f06,30.0,6.761,225.38,0.0,0
484f06,29.0,6.338,218.56,0.0,0
484f06,19.0,4.434,233.35,0.0,0
484f06,24.0,5.489,228.69,0.0,0
484f06,30.0,6.744,224.8,0.0,0
484f06,27.0,5.746,212.81,0.0,0
484f06,20.0,4.667,233.34,0.0,0
484f06,30.0,6.834,227.81,0.0,0
484f06,10.0,2.317,231.71,0.0,0
484f06,33.0,7.501,227.3,0.0,0
484f06,19.0,4.484,236.02,0.0,0
484f06,10.0,2.28,228.03,0.0,0
484f06,32.0,7.333,229.15,0.0,0
484f06,20.0,4.679,233.97,0.0,0
781e4f,30.0,3.914,130.47,-5.08,0
781e4f,28.0,3.476,124.13,-5.71,0
781e4f,19.0,2.385,125.52,-4.41,0
781e4f,24.0,3.006,125.25,-4.76,0
781e4f,31.0,3.864,124.64,-0.49,0
781e4f,27.0,3.494,129.4,-0.28,0
781e4f,19.0,2.514,132.33,0.4,0
781e4f,30.0,4.199,139.96,-0.25,0
781e4f,11.0,1.448,131.59,0.0,0
781e4f,32.0,4.494,140.45,0.0,0
781e4f,20.0,2.772,138.59,0.0,0
781e4f,9.0,1.371,152.37,0.85,0
781e4f,32.0,3.655,114.23,-0.24,0
781e4f,19.0,3.546,186.61,0.4,0
781e4c,33.0,6.948,210.54,0.0,0
781e4c,7.0,0.781,111.61,0.0,0
781e4c,48.0,11.633,242.34,0.0,0
780b33,30.0,8.7,290.0,0.0,0
780b33,28.0,8.003,285.8,0.0,0
780b33,20.0,5.684,284.21,0.0,0
780b33,23.0,6.94,301.73,0.0,0
780b33,31.0,8.824,284.64,0.0,0
780b33,27.0,7.932,293.77,0.0,0
780b33,19.0,5.38,283.15,0.0,0
780b33,30.0,8.171,272.37,0.0,0
780b33,11.0,3.823,347.55,0.0,0
780b33,32.0,9.039,282.47,0.0,0
780b33,16.0,4.704,293.98,0.0,0
780b33,14.0,3.96,282.87,0.0,0
780b33,32.0,9.402,293.8,0.0,0
780b33,18.0,5.101,283.39,0.0,0
aa9800,31.0,0.0,0.0,-0.25,0
aa9800,27.0,0.0,0.0,0.28,0
aa9800,20.0,0.0,0.0,0.0,0
aa9800,26.0,0.0,0.0,-0.29,0
aa9800,29.0,0.0,0.0,0.0,0
aa9800,25.0,0.0,0.0,0.0,0
aa9800,20.0,0.0,0.0,0.0,0
aa9800,30.0,0.0,0.0,0.0,0
aa9800,10.0,0.0,0.0,0.0,0
aa9800,35.0,0.0,0.0,0.0,0
aa9800,20.0,0.0,0.0,0.0,0
aa9800,10.0,0.0,0.0,0.0,0
aa9800,31.0,0.0,0.0,0.0,0
aa9800,20.0,0.0,0.0,0.0,0
7cc5c6,30.0,0.638,21.28,-2.29,0
7cc5c6,28.0,0.615,21.95,-1.09,0
7cc5c6,20.0,0.497,24.85,-1.14,0
7cc5c6,24.0,0.711,29.63,-1.27,0
7cc5c6,30.0,0.969,32.3,-1.02,0
7cc5c6,15.0,0.474,31.57,-2.03,0
7cc5c6,32.0,0.933,29.17,2.14,0
7cc5c6,30.0,1.183,39.44,5.08,0
7cc5c6,11.0,0.481,43.69,3.46,0
7cc5c6,31.0,1.361,43.91,2.46,0
7cc5c6,20.0,0.881,44.04,1.14,0
7cc5c6,11.0,0.451,40.96,0.69,0
7cc5c6,31.0,1.455,46.94,0.0,0
7cc5c6,21.0,0.871,41.46,0.36,0
7c62c9,30.0,1.713,57.11,1.02,0
7c62c9,28.0,1.685,60.18,0.0,0
7c62c9,20.0,1.016,50.8,0.0,0
7c62c9,24.0,0.874,36.43,-3.81,0
7c62c9,30.0,1.015,33.82,-2.03,0
7c62c9,27.0,0.789,29.21,-2.26,0
7c62c9,19.0,0.655,34.46,-1.6,0
7c62c9,31.0,0.977,31.51,-0.98,0
7c62c9,10.0,0.317,31.7,0.0,0
7c62c9,31.0,0.765,24.66,0.0,0
738447,29.0,0.0,0.0,0.0,0
738447,26.0,0.0,0.0,0.0,0
738447,20.0,0.0,0.0,0.0,0
738447,27.0,0.0,0.0,0.0,0
738447,29.0,0.0,0.0,0.0,0
738447,23.0,0.0,0.0,0.0,0
738447,17.0,0.011,0.65,0.0,0
738447,24.0,0.072,3.0,0.0,0
738447,22.0,0.111,5.05,0.0,0
738447,34.0,0.22,6.48,0.0,0
738447,20.0,0.144,7.19,0.0,0
738447,10.0,0.12,11.99,0.0,0
738447,21.0,0.297,14.14,0.0,0
738447,31.0,0.431,13.91,0.0,0
a8bc71,30.0,4.497,149.9,-6.35,0
a8bc71,28.0,4.229,151.04,-7.08,0
a8bc71,20.0,2.857,142.87,-6.48,0
a8bc71,24.0,3.464,144.34,-6.67,0
a8bc71,30.0,4.328,144.25,-6.1,0
a8bc71,27.0,3.955,146.48,-6.49,0
a8bc71,19.0,2.701,142.15,-7.22,0
a8bc71,31.0,4.259,137.38,-7.13,0
a8bc71,10.0,1.316,131.61,-6.86,0
a8bc71,32.0,4.039,126.23,-6.43,0
a8bc71,20.0,2.359,117.93,-4.95,0
a8bc71,10.0,1.096,109.62,-4.57,0
a8bc71,32.0,3.434,107.31,-4.05,0
a8bc71,20.0,2.025,101.26,-4.95,0
780b3d,28.0,5.712,204.01,0.27,0
780b3d,29.0,5.71,196.89,-0.26,0
780b3d,2.0,0.426,213.02,0.0,0
781e82,30.0,7.042,234.73,0.0,0
781e82,28.0,6.703,239.39,0.0,0
781e82,20.0,4.682,234.11,0.0,0
781e82,24.0,5.696,237.34,0.0,0
781e82,30.0,7.202,240.05,0.0,0
781e82,27.0,6.372,236.0,0.0,0
781e82,19.0,4.474,235.48,0.0,0
781e82,31.0,7.402,238.77,0.0,0
781e82,10.0,2.322,232.18,0.0,0
781e82,32.0,7.539,235.58,0.0,0
781e82,20.0,4.855,242.75,0.0,0
781e82,10.0,2.349,234.88,0.0,0
781e82,32.0,7.584,237.0,0.0,0
781e82,20.0,4.716,235.8,0.0,0
781e81,30.0,4.291,143.04,7.37,0
781e81,27.0,3.835,142.04,6.21,0
781e81,20.0,2.947,147.33,0.76,0
781e81,24.0,3.569,148.73,0.0,0
781e81,30.0,3.707,123.58,2.29,0
781e81,4.0,1.194,298.38,24.76,0
781e81,41.0,6.384,155.7,15.61,0
781e81,8.0,0.949,118.69,9.53,0
a20288,30.0,6.493,216.43,0.0,0
a20288,28.0,5.982,213.64,0.27,0
a20288,20.0,4.373,218.64,0.0,0
a20288,24.0,5.169,215.37,-0.32,0
a20288,30.0,6.418,213.94,0.0,0
a20288,27.0,5.931,219.68,0.0,0
a20288,19.0,4.109,216.25,0.4,0
a20288,31.0,6.751,217.76,-0.25,0
a20288,10.0,2.182,218.24,0.0,0
a20288,32.0,6.995,218.6,0.24,0
a20288,20.0,4.362,218.11,-0.38,0
a20288,10.0,2.192,219.15,0.0,0
a20288,32.0,6.973,217.9,0.0,0
a20288,20.0,4.344,217.22,0.0,0
4bb101,30.0,8.258,275.27,0.0,0
4bb101,28.0,7.852,280.44,0.0,0
4bb101,20.0,5.456,272.79,0.0,0
4bb101,24.0,6.618,275.77,0.0,0
4bb101,30.0,8.288,276.27,0.0,0
4bb101,27.0,7.39,273.72,0.0,0
4bb101,19.0,5.338,280.94,0.0,0
4bb101,31.0,8.545,275.63,1.72,0
4bb101,10.0,2.669,266.88,3.81,0
4bb101,32.0,8.95,279.69,3.1,0
4bb101,20.0,5.493,274.65,3.43,0
4bb101,10.0,2.723,272.31,3.81,0
4bb101,32.0,8.835,276.1,2.38,0
4bb101,20.0,5.523,276.13,1.91,0
4bb102,62.0,21.04,339.36,0.0,0
4bb102,42.0,11.028,262.57,0.0,0
4bb102,33.0,8.873,268.87,0.0,0
4bb102,25.0,6.505,260.2,0.0,0
4bb102,20.0,5.575,278.77,0.0,0
4bb102,31.0,8.21,264.84,0.0,0
4bb102,10.0,2.696,269.57,0.0,0
4bb102,33.0,8.436,255.65,0.0,0
4bb102,19.0,5.272,277.5,0.0,0
4bb102,10.0,2.668,266.77,0.0,0
4bb102,30.0,7.883,262.77,0.0,0
4bb102,23.0,5.913,257.08,0.0,0
ad59d2,30.0,1.667,55.56,0.0,0
ad59d2,27.0,1.522,56.38,0.0,0
ad59d2,21.0,1.132,53.89,0.0,0
ad59d2,23.0,1.296,56.37,0.33,0
ad59d2,31.0,1.732,55.88,-0.25,0
ad59d2,25.0,1.44,57.58,0.3,0
ad59d2,20.0,1.106,55.29,-0.38,0
ad59d2,17.0,0.503,29.59,0.0,0
ad59d2,25.0,1.877,75.08,0.0,0
ad59d2,32.0,1.775,55.47,0.0,0
ad59d2,19.0,1.06,55.77,0.0,0
ad59d2,11.0,0.586,53.28,0.0,0
ad59d2,32.0,1.723,53.85,0.24,0
ad59d2,19.0,1.027,54.08,-0.4,0
a1e23a,30.0,6.636,221.2,0.0,0
a1e23a,28.0,6.233,222.62,0.0,0
a1e23a,20.0,4.277,213.86,0.0,0
a1e23a,24.0,5.492,228.82,0.0,0
a1e23a,30.0,6.656,221.88,0.0,0
a1e23a,27.0,5.791,214.48,0.0,0
a1e23a,19.0,4.19,220.54,0.0,0
a1e23a,31.0,6.95,224.18,0.0,0
a1e23a,10.0,2.355,235.54,0.0,0
a1e23a,32.0,7.186,224.55,0.0,0
a1e23a,20.0,4.546,227.32,0.0,0
a1e23a,10.0,2.177,217.7,0.0,0
a1e23a,32.0,7.277,227.41,0.0,0
a1e23a,20.0,4.361,218.03,0.0,0
780b63,30.0,5.06,168.67,12.19,0
780b63,28.0,4.882,174.36,14.7,0
780b63,20.0,3.437,171.84,12.95,0
780b63,24.0,4.235,176.47,13.02,0
780b63,30.0,5.399,179.98,13.72,0
780b63,27.0,5.015,185.74,10.16,0
780b63,19.0,3.526,185.57,10.43,0
780b63,31.0,5.934,191.43,10.82,0
780b63,10.0,1.938,193.77,9.91,0
780b63,32.0,6.249,195.29,10.24,0
780b63,20.0,3.981,199.03,9.14,0
780b63,10.0,1.911,191.09,10.67,0
780b63,32.0,6.451,201.58,9.29,0
780b63,20.0,4.012,200.62,8.0,0
ac5c1f,30.0,7.165,238.82,-6.1,0
ac5c1f,27.0,6.429,238.09,-7.9,0
ac5c1f,21.0,4.8,228.59,-6.17,0
ac5c1f,24.0,5.407,225.3,-6.67,0
ac5c1f,30.0,6.84,228.0,-6.86,0
ac5c1f,27.0,6.058,224.38,-5.64,0
ac5c1f,19.0,4.165,219.18,-4.81,0
ac5c1f,31.0,6.764,218.21,-5.41,0
ac5c1f,10.0,2.114,211.37,-5.33,0
ac5c1f,32.0,6.875,214.85,-5.72,0
ac5c1f,20.0,4.246,212.31,-6.1,0
ac5c1f,10.0,2.094,209.45,-6.1,0
ac5c1f,32.0,6.79,212.19,-5.71,0
ac5c1f,20.0,4.162,208.1,-5.72,0
ab3c58,30.0,6.152,205.08,-5.08,0
ab3c58,29.0,5.676,195.73,-4.99,0
ab3c58,20.0,4.137,206.87,-5.33,0
ab3c58,24.0,4.852,202.15,-5.08,0
ab3c58,29.0,6.086,209.85,-9.98,0
ab3c58,27.0,5.354,198.31,-10.16,0
ab3c58,19.0,3.647,191.94,-9.22,0
ab3c58,31.0,5.954,192.06,-9.59,0
ab3c58,11.0,2.002,182.03,-9.7,0
ab3c58,31.0,6.01,193.88,-9.34,0
ab3c58,21.0,3.641,173.37,-8.35,0
ab3c58,10.0,1.842,184.16,-8.38,0
ab3c58,31.0,5.852,188.77,-8.85,0
ab3c58,21.0,3.625,172.64,-8.35,0
781e8a,30.0,6.134,204.46,0.0,0
781e8a,28.0,5.96,212.84,0.0,0
781e8a,20.0,4.113,205.67,0.0,0
781e8a,24.0,4.974,207.26,0.0,0
781e8a,30.0,6.131,204.36,0.0,0
781e8a,27.0,5.698,211.03,0.0,0
781e8a,19.0,3.844,202.32,0.0,0
781e8a,31.0,6.428,207.36,0.0,0
781e8a,10.0,2.172,217.22,0.0,0
781e8a,32.0,6.713,209.77,0.0,0
781e8a,20.0,4.164,208.21,0.0,0
781e8a,10.0,2.02,201.96,0.0,0
781e8a,32.0,6.701,209.42,0.0,0
781e8a,20.0,4.145,207.24,0.0,0
7c62a5,20.0,0.221,11.07,0.0,0
7c62a5,49.0,0.337,6.87,0.0,0
7c62a5,2.0,0.0,0.0,0.0,0
a44212,30.0,7.253,241.77,0.0,0
a44212,28.0,6.544,233.7,0.0,0
a44212,20.0,4.945,247.24,0.0,0
a44212,24.0,5.789,241.2,0.0,0
a44212,30.0,7.227,240.89,0.0,0
a44212,27.0,6.402,237.12,0.0,0
a44212,3.0,0.721,240.24,0.0,0
a44214,30.0,6.0,200.01,-10.41,0
a44214,29.0,5.438,187.52,-9.98,0
a44214,19.0,3.897,205.09,-11.23,0
a44214,25.0,4.569,182.74,-10.06,0
a44214,29.0,5.552,191.46,-10.25,0
a44214,28.0,5.123,182.97,-10.07,0
a44214,19.0,3.532,185.91,-10.03,0
a44214,30.0,5.626,187.54,-9.91,0
a44214,11.0,1.825,165.88,-3.46,0
a44214,32.0,5.359,167.45,-2.38,0
a44214,20.0,3.112,155.61,0.0,0
a44214,10.0,1.452,145.17,0.0,0
a44214,32.0,4.459,139.35,0.24,0
a44214,19.0,2.671,140.57,-0.8,0
a34897,420.0,4.251,10.12,0.4,0
a34897,20.0,1.105,55.26,2.67,0
a34897,11.0,0.676,61.46,1.39,0
a34897,32.0,2.526,78.95,0.24,0
a34897,19.0,1.448,76.21,2.81,0
e06589,30.0,7.099,236.63,-5.08,0
e06589,28.0,6.651,237.52,-4.9,0
e06589,20.0,4.578,228.9,-4.95,0
e06589,24.0,5.673,236.39,-5.08,0
e06589,30.0,7.018,233.92,-5.08,0
e06589,27.0,6.293,233.08,-5.08,0
e06589,19.0,4.426,232.95,-5.21,0
e06589,31.0,7.321,236.15,-9.34,0
e06589,10.0,2.282,228.23,-9.91,0
e06589,32.0,7.352,229.74,-6.19,0
e06589,20.0,4.446,222.3,-5.33,0
e06589,10.0,2.356,235.65,-5.33,0
e06589,32.0,7.213,225.39,-5.24,0
e06589,20.0,4.528,226.41,-4.95,0
ac252a,30.0,6.506,216.87,-13.72,0
ac252a,28.0,6.095,217.69,-13.88,0
ac252a,20.0,4.207,210.33,-13.33,0
ac252a,25.0,4.927,197.09,-8.23,0
ac252a,30.0,5.993,199.76,-0.25,0
ac252a,26.0,5.12,196.92,-0.59,0
ac252a,19.0,3.619,190.46,-10.43,0
ac252a,31.0,5.804,187.22,-11.31,0
ac252a,11.0,1.853,168.43,-10.39,0
ac252a,32.0,5.736,179.24,-5.95,0
ac252a,20.0,3.411,170.56,-2.67,0
ac252a,9.0,1.666,185.09,0.85,0
ac252a,32.0,5.273,164.8,0.24,0
ac252a,21.0,3.234,154.01,-0.36,0
00b017,30.0,4.679,155.97,12.95,0
00b017,28.0,4.644,165.87,15.78,0
00b017,20.0,3.327,166.37,13.72,0
00b017,25.0,4.178,167.13,12.19,0
00b017,29.0,5.306,182.95,13.14,0
00b017,27.0,4.79,177.39,11.01,0
00b017,19.0,3.501,184.28,11.63,0
00b017,31.0,5.825,187.89,11.06,0
00b017,10.0,1.897,189.66,12.19,0
00b017,32.0,6.251,195.34,13.57,0
00b017,20.0,3.826,191.28,13.72,0
00b017,10.0,1.974,197.36,14.48,0
00b017,32.0,6.11,190.92,10.24,0
00b017,21.0,4.048,192.78,9.07,0
a75aa2,30.0,6.526,217.54,-0.25,0
a75aa2,28.0,6.031,215.38,0.27,0
a75aa2,20.0,4.347,217.36,0.0,0
a75aa2,24.0,5.017,209.05,0.0,0
a75aa2,30.0,6.745,224.85,0.25,0
a75aa2,27.0,5.733,212.33,-0.28,0
a75aa2,19.0,4.17,219.48,0.0,0
a75aa2,31.0,6.64,214.18,0.49,0
a75aa2,10.0,2.253,225.29,-1.52,0
a75aa2,32.0,6.687,208.97,0.0,0
a75aa2,20.0,4.2,209.98,0.0,0
a75aa2,10.0,2.021,202.11,0.0,0
a75aa2,32.0,6.396,199.88,0.0,0
a75aa2,20.0,3.781,189.07,0.0,0
3965a1,30.0,6.966,232.21,-5.33,0
3965a1,28.0,6.437,229.88,-5.17,0
3965a1,20.0,4.659,232.96,-5.71,0
3965a1,24.0,5.531,230.45,-7.3,0
3965a1,30.0,6.796,226.53,-9.4,0
3965a1,27.0,6.055,224.26,-9.31,0
3965a1,19.0,4.226,222.44,-8.82,0
3965a1,31.0,6.805,219.5,-8.85,0
3965a1,10.0,2.215,221.54,-9.14,0
3965a1,32.0,6.945,217.04,-8.81,0
3965a1,20.0,4.272,213.58,-8.76,0
3965a1,10.0,2.151,215.08,-9.14,0
3965a1,32.0,6.722,210.05,-8.57,0
3965a1,20.0,4.223,211.14,-8.76,0
840caf,30.0,5.586,186.2,0.0,0
840caf,28.0,5.307,189.54,0.0,0
840caf,20.0,3.679,183.95,0.0,0
840caf,24.0,4.525,188.52,0.0,0
840caf,30.0,5.577,185.9,0.0,0
840caf,27.0,5.091,188.57,0.0,0
840caf,19.0,3.526,185.6,0.0,0
840caf,31.0,5.919,190.94,0.0,0
840caf,11.0,1.907,173.37,0.0,0
840caf,29.0,5.479,188.92,0.0,0
840caf,22.0,3.724,169.29,0.0,0
840caf,11.0,2.438,221.61,0.0,0
840caf,29.0,5.605,193.27,0.0,0
840caf,22.0,4.138,188.1,0.0,0
aa2bc4,30.0,3.274,109.15,-6.1,0
aa2bc4,28.0,2.937,104.9,-5.44,0
aa2bc4,21.0,1.868,88.97,-4.72,0
aa2bc4,23.0,2.032,88.35,-4.64,0
aa2bc4,31.0,2.311,74.56,-3.69,0
aa2bc4,26.0,1.945,74.82,-3.81,0
aa2bc4,19.0,1.387,72.99,-4.01,0
aa2bc4,30.0,2.148,71.59,-3.81,0
